t[sec];q1[m3/sec];h1[m];h2[m];q2_measurement[m3/sec]
417,5;0,075;1,046745705;0,15782933;0,039921736
417,75;0,075;1,053516023;0,159998243;0,037757821
418;0,075;1,060200065;0,162167513;0,040467655
418,25;0,075;1,066799455;0,164336603;0,041190197
418,5;0,075;1,073315776;0,166505;0,040446279
418,75;0,075;1,079750574;0,168672218;0,038654015
419;0,075;1,086105355;0,170837793;0,041445868
419,25;0,075;1,092381588;0,173001282;0,039651457
419,5;0,075;1,098580707;0,175162264;0,0401161
419,75;0,075;1,104704112;0,17732034;0,040864953
420;0,075;1,110753166;0,179475127;0,042383073
420,25;0,075;1,116729203;0,181626261;0,042335122
420,5;0,075;1,122633523;0,183773397;0,041997644
420,75;0,075;1,128467395;0,185916206;0,042257039
421;0,075;1,13423206;0,188054373;0,04289847
421,25;0,075;1,139928729;0,190187602;0,043942797
421,5;0,075;1,145558583;0,192315606;0,045332653
421,75;0,075;1,151122777;0,194438118;0,044534484
422;0,075;1,156622439;0,19655488;0,044078702
422,25;0,075;1,162058673;0,198665648;0,043931585
422,5;0,075;1,167432554;0,200770191;0,044504529
422,75;0,075;1,172745134;0,202868287;0,045525477
423;0,075;1,177997443;0,204959728;0,04443084
423,25;0,075;1,183190486;0,207044316;0,043503497
423,5;0,075;1,188325245;0,209121861;0,045697091
423,75;0,075;1,193402682;0,211192187;0,04680501
424;0,075;1,198423735;0,213255122;0,047338659
424,25;0,075;1,203389324;0,215310507;0,046354526
424,5;0,075;1,208300346;0,217358191;0,0463563
424,75;0,075;1,213157681;0,219398029;0,047672791
425;0,075;1,217962187;0,221429887;0,047523866
425,25;0,075;1,222714706;0,223453636;0,048230585
425,5;0,075;1,227416061;0,225469156;0,045069099
425,75;0,075;1,232067057;0,227476333;0,048106141
426;0,075;1,236668481;0,229475059;0,045917085
426,25;0,075;1,241221104;0,231465235;0,047059877
426,5;0,075;1,245725682;0,233446766;0,047577872
426,75;0,075;1,250182952;0,235419563;0,048978764
427;0,075;1,254593638;0,237383544;0,050451716
427,25;0,075;1,258958449;0,23933863;0,047897921
427,5;0,075;1,263278078;0,24128475;0,049126026
427,75;0,075;1,267553203;0,243221836;0,04986583
428;0,075;1,271784489;0,245149826;0,049109046
428,25;0,075;1,27597259;0,247068663;0,050016208
428,5;0,075;1,280118141;0,248978292;0,0488495
428,75;0,075;1,284221769;0,250878665;0,051552478
429;0,075;1,288284086;0,252769738;0,049081394
429,25;0,075;1,292305692;0,254651468;0,051572761
429,5;0,075;1,296287175;0,256523818;0,049382929
429,75;0,075;1,300229112;0,258386755;0,050303016
430;0,075;1,304132068;0,260240249;0,050547319
430,25;0,075;1,307996596;0,262084273;0,051307605
430,5;0,075;1,31182324;0,263918803;0,052421436
430,75;0,075;1,315612532;0,265743818;0,051165142
431;0,075;1,319364993;0,267559302;0,04914118
431,25;0,075;1,323081137;0,269365239;0,051418758
431,5;0,075;1,326761464;0,271161617;0,052199491
431,75;0,075;1,330406467;0,272948426;0,051658315
432;0,075;1,334016628;0,274725661;0,053795109
432,25;0,075;1,337592423;0,276493316;0,051699703
432,5;0,075;1,341134314;0,278251389;0,053936973
432,75;0,075;1,34464276;0,27999988;0,05399495
433;0,075;1,348118206;0,281738792;0,051580903
433,25;0,075;1,351561092;0,283468128;0,053178922
433,5;0,075;1,354971848;0,285187894;0,050937162
433,75;0,075;1,358350899;0,286898099;0,0529093
434;0,075;1,361698659;0,288598753;0,052602924
434,25;0,075;1,365015536;0,290289866;0,054074139
434,5;0,075;1,36830193;0,291971452;0,054996174
434,75;0,075;1,371558233;0,293643526;0,054965746
435;0,075;1,374784833;0,295306104;0,053101776
435,25;0,075;1,377982106;0,296959204;0,054647143
435,5;0,075;1,381150427;0,298602845;0,055870907
435,75;0,075;1,38429016;0,300237046;0,055281225
436;0,075;1,387401664;0,301861831;0,056269621
436,25;0,075;1,390485292;0,303477222;0,055556148
436,5;0,075;1,393541391;0,305083242;0,054742785
436,75;0,075;1,3965703;0,306679917;0,05600627
437;0,075;1,399572356;0,308267274;0,056998658
437,25;0,075;1,402547885;0,309845339;0,05564911
437,5;0,075;1,405497213;0,311414141;0,054274544
437,75;0,075;1,408420655;0,312973708;0,055880156
438;0,075;1,411318525;0,314524071;0,05594687
438,25;0,075;1,414191129;0,316065261;0,056884579
438,5;0,075;1,417038769;0,317597309;0,056586454
438,75;0,075;1,419861741;0,319120247;0,056304745
439;0,075;1,422660338;0,320634109;0,055614539
439,25;0,075;1,425434847;0,322138929;0,055830421
439,5;0,075;1,428185548;0,32363474;0,057881955
439,75;0,075;1,43091272;0,325121578;0,057954468
440;0,075;1,433616637;0,326599479;0,058167565
440,25;0,075;1,436297565;0,328068478;0,057705036
440,5;0,075;1,438955769;0,329528613;0,056973481
440,75;0,075;1,44159151;0,33097992;0,058372576
441;0,075;1,444205043;0,332422438;0,059608637
441,25;0,075;1,446796619;0,333856204;0,0565973
441,5;0,075;1,449366486;0,335281257;0,058063755
441,75;0,075;1,451914888;0,336697635;0,05502298
442;0,075;1,454442065;0,338105379;0,057970485
442,25;0,075;1,456948252;0,339504527;0,058320285
442,5;0,075;1,459433682;0,34089512;0,057432442
442,75;0,075;1,461898584;0,342277197;0,058821926
443;0,075;1,464343183;0,3436508;0,057589327
443,25;0,075;1,466767701;0,345015969;0,058396528
443,5;0,075;1,469172356;0,346372746;0,0596717
443,75;0,075;1,471557363;0,34772117;0,059962063
444;0,075;1,473922935;0,349061284;0,059997439
444,25;0,075;1,476269279;0,35039313;0,060394983
444,5;0,075;1,478596601;0,351716749;0,058933574
444,75;0,075;1,480905104;0,353032183;0,059643432
445;0,075;1,483194986;0,354339474;0,059849562
445,25;0,075;1,485466446;0,355638664;0,060110128
445,5;0,075;1,487719675;0,356929797;0,060438401
445,75;0,075;1,489954864;0,358212913;0,060239638
446;0,075;1,492172203;0,359488056;0,061558277
446,25;0,075;1,494371875;0,360755268;0,060422956
446,5;0,075;1,496554064;0,362014592;0,059974358
446,75;0,075;1,498718949;0,363266071;0,059653715
447;0,075;1,500866707;0,364509746;0,059715159
447,25;0,075;1,502997514;0,365745662;0,059324799
447,5;0,075;1,505111542;0,36697386;0,06104474
447,75;0,075;1,50720896;0,368194384;0,061969165
448;0,075;1,509289937;0,369407275;0,060655101
448,25;0,075;1,511354637;0,370612578;0,058218285
448,5;0,075;1,513403224;0,371810334;0,061808687
448,75;0,075;1,515435857;0,373000587;0,061661837
449;0,075;1,517452696;0,374183378;0,059332301
449,25;0,075;1,519453896;0,37535875;0,058961508
449,5;0,075;1,521439612;0,376526747;0,061518999
449,75;0,075;1,523409996;0,37768741;0,061948634
450;0,075;1,525365197;0,378840782;0,06206967
450,25;0,075;1,527305364;0,379986905;0,060989017
450,5;0,075;1,529230643;0,381125821;0,060429879
450,75;0,075;1,531141178;0,382257573;0,061484982
451;0,075;1,53303711;0,383382202;0,06317042
451,25;0,075;1,534918581;0,384499751;0,061970117
451,5;0,075;1,536785728;0,385610261;0,061688383
451,75;0,075;1,538638688;0,386713774;0,062919968
452;0,075;1,540477596;0,387810332;0,062618781
452,25;0,075;1,542302584;0,388899976;0,062142337
452,5;0,075;1,544113785;0,389982747;0,062742563
452,75;0,075;1,545911328;0,391058688;0,062290057
453;0,075;1,547695341;0,392127838;0,065060278
453,25;0,075;1,549465951;0,393190238;0,064087693
453,5;0,075;1,551223281;0,394245931;0,061699045
453,75;0,075;1,552967456;0,395294955;0,062823046
454;0,075;1,554698596;0,396337353;0,063622182
454,25;0,075;1,556416823;0,397373163;0,062139294
454,5;0,075;1,558122255;0,398402428;0,062943276
454,75;0,075;1,559815008;0,399425185;0,064473296
455;0,075;1,561495199;0,400441476;0,062319139
455,25;0,075;1,563162941;0,40145134;0,063509564
455,5;0,075;1,564818349;0,402454817;0,063689846
455,75;0,075;1,566461533;0,403451945;0,063963181
456;0,075;1,568092603;0,404442765;0,064227842
456,25;0,075;1,569711668;0,405427316;0,063306087
456,5;0,075;1,571318837;0,406405636;0,062746739
456,75;0,075;1,572914214;0,407377763;0,064469443
457;0,075;1,574497906;0,408343738;0,063249174
457,25;0,075;1,576070015;0,409303597;0,063191124
457,5;0,075;1,577630645;0,410257379;0,065848992
457,75;0,075;1,579179896;0,411205122;0,064049451
458;0,075;1,580717869;0,412146864;0,065217946
458,25;0,075;1,582244663;0,413082643;0,065210713
458,5;0,075;1,583760375;0,414012495;0,06509436
458,75;0,075;1,585265102;0,414936459;0,061812617
459;0,075;1,58675894;0,415854571;0,064265621
459,25;0,075;1,588241983;0,416766868;0,064529472
459,5;0,075;1,589714325;0,417673386;0,06463541
459,75;0,075;1,591176057;0,418574163;0,062822814
460;0,075;1,592627272;0,419469235;0,067463825
460,25;0,075;1,594068058;0,420358637;0,065251024
460,5;0,075;1,595498507;0,421242406;0,064784118
460,75;0,075;1,596918705;0,422120577;0,063788463
461;0,075;1,59832874;0,422993186;0,063723225
461,25;0,075;1,599728698;0,423860269;0,06387738
461,5;0,075;1,601118665;0,424721859;0,065803976
461,75;0,075;1,602498725;0,425577993;0,064617079
462;0,075;1,603868961;0,426428705;0,066055845
462,25;0,075;1,605229457;0,427274029;0,064229659
462,5;0,075;1,606580292;0,428114001;0,066161526
462,75;0,075;1,607921549;0,428948653;0,066283666
463;0,075;1,609253308;0,429778021;0,067125448
463,25;0,075;1,610575646;0,430602137;0,066265779
463,5;0,075;1,611888643;0,431421036;0,064234342
463,75;0,075;1,613192375;0,432234751;0,06519382
464;0,075;1,61448692;0,433043315;0,066318751
464,25;0,075;1,615772352;0,433846761;0,064204528
464,5;0,075;1,617048747;0,434645121;0,066692161
464,75;0,075;1,618316179;0,43543843;0,067268723
465;0,075;1,619574721;0,436226718;0,067948057
465,25;0,075;1,620824446;0,437010018;0,06550531
465,5;0,075;1,622065426;0,437788362;0,066386608
465,75;0,075;1,623297731;0,438561783;0,066220585
466;0,075;1,624521432;0,439330311;0,067145499
466,25;0,075;1,625736598;0,440093978;0,063846667
466,5;0,075;1,626943299;0,440852816;0,066638525
466,75;0,075;1,628141603;0,441606855;0,064809138
467;0,075;1,629331576;0,442356126;0,065165388
467,25;0,075;1,630513286;0,44310066;0,068251038
467,5;0,075;1,6316868;0,443840488;0,065825139
467,75;0,075;1,632852181;0,44457564;0,067297638
468;0,075;1,634009496;0,445306146;0,066437316
468,25;0,075;1,635158808;0,446032036;0,068481676
468,5;0,075;1,636300181;0,44675334;0,066549254
468,75;0,075;1,637433678;0,447470087;0,066192847
469;0,075;1,638559361;0,448182306;0,068832266
469,25;0,075;1,639677291;0,448890028;0,06676639
469,5;0,075;1,64078753;0,449593281;0,069239326
469,75;0,075;1,641890138;0,450292093;0,065689872
470;0,075;1,642985174;0,450986494;0,068146422
470,25;0,075;1,644072699;0,451676512;0,066023446
470,5;0,075;1,64515277;0,452362175;0,068041247
470,75;0,075;1,646225447;0,453043511;0,065446857
471;0,075;1,647290786;0,453720549;0,064823225
471,25;0,075;1,648348844;0,454393315;0,067567297
471,5;0,075;1,649399677;0,455061839;0,067615805
471,75;0,075;1,650443343;0,455726146;0,066802612
472;0,075;1,651479896;0,456386265;0,066845976
472,25;0,075;1,65250939;0,457042222;0,069664623
472,5;0,075;1,653531881;0,457694045;0,066525953
472,75;0,075;1,654547421;0,458341759;0,067171621
473;0,075;1,655556065;0,458985392;0,068146101
473,25;0,075;1,656557865;0,45962497;0,068408086
473,5;0,075;1,657552873;0,460260519;0,067267216
473,75;0,075;1,658541141;0,460892065;0,067396208
474;0,075;1,659522721;0,461519634;0,06697787
474,25;0,075;1,660497663;0,462143252;0,068638889
474,5;0,075;1,661466018;0,462762943;0,066704738
474,75;0,075;1,662427835;0,463378735;0,067868566
475;0,075;1,663383165;0,463990651;0,066381445
475,25;0,075;1,664332055;0,464598717;0,067915172
475,5;0,075;1,665274555;0,465202958;0,065018699
475,75;0,075;1,666210713;0,465803398;0,068795502
476;0,075;1,667140576;0,466400062;0,066905818
476,25;0,075;1,668064191;0,466992975;0,07001341
476,5;0,075;1,668981606;0,46758216;0,068328676
476,75;0,075;1,669892866;0,468167642;0,067918087
477;0,075;1,670798018;0,468749444;0,068554059
477,25;0,075;1,671697107;0,46932759;0,067805236
477,5;0,075;1,672590179;0,469902105;0,068776504
477,75;0,075;1,673477277;0,47047301;0,069363951
478;0,075;1,674358447;0,471040331;0,067624405
478,25;0,075;1,675233733;0,471604089;0,068801853
478,5;0,075;1,676103177;0,472164308;0,066754621
478,75;0,075;1,676966823;0,47272101;0,068255855
479;0,075;1,677824714;0,473274219;0,070433678
479,25;0,075;1,678676892;0,473823956;0,06993354
479,5;0,075;1,6795234;0,474370245;0,070522839
479,75;0,075;1,680364278;0,474913107;0,068929257
480;0,075;1,681199569;0,475452565;0,068504293
480,25;0,075;1,682029312;0,47598864;0,068141418
480,5;0,075;1,68285355;0,476521354;0,068994545
480,75;0,075;1,683672321;0,477050729;0,068325481
481;0,075;1,684485666;0,477576787;0,068000849
481,25;0,075;1,685293625;0,478099549;0,069599287
481,5;0,075;1,686096236;0,478619035;0,069842335
481,75;0,075;1,686893538;0,479135268;0,067989859
482;0,075;1,687685571;0,479648268;0,068912656
482,25;0,075;1,688472371;0,480158055;0,068584663
482,5;0,075;1,689253978;0,480664651;0,068423095
482,75;0,075;1,690030428;0,481168077;0,070823516
483;0,075;1,690801759;0,481668351;0,068875101
483,25;0,075;1,691568008;0,482165496;0,069566524
483,5;0,075;1,69232921;0,48265953;0,068613848
483,75;0,075;1,693085404;0,483150474;0,069389578
484;0,075;1,693836624;0,483638348;0,070965159
484,25;0,075;1,694582906;0,484123172;0,070205628
484,5;0,075;1,695324286;0,484604964;0,070310102
484,75;0,075;1,696060799;0,485083746;0,068307633
485;0,075;1,696792479;0,485559535;0,070624332
485,25;0,075;1,697519362;0,486032351;0,070433362
485,5;0,075;1,69824148;0,486502213;0,070280618
485,75;0,075;1,698958869;0,48696914;0,069634245
486;0,075;1,699671561;0,487433152;0,07211091
486,25;0,075;1,700379591;0,487894266;0,070164302
486,5;0,075;1,701082991;0,488352501;0,070492898
486,75;0,075;1,701781795;0,488807876;0,069847915
487;0,075;1,702476034;0,48926041;0,071324446
487,25;0,075;1,703165741;0,489710119;0,071154186
487,5;0,075;1,703850948;0,490157023;0,071520809
487,75;0,075;1,704531687;0,490601139;0,069998212
488;0,075;1,705207989;0,491042486;0,069771504
488,25;0,075;1,705879886;0,49148108;0,069428193
488,5;0,075;1,706547408;0,491916941;0,071874693
488,75;0,075;1,707210587;0,492350084;0,069936193
489;0,075;1,707869453;0,492780527;0,069855478
489,25;0,075;1,708524035;0,493208289;0,070627714
489,5;0,075;1,709174365;0,493633385;0,070299701
489,75;0,075;1,709820472;0,494055833;0,069509548
490;0,075;1,710462385;0,494475651;0,068513981
490,25;0,075;1,711100133;0,494892854;0,069628927
490,5;0,075;1,711733747;0,495307459;0,071172776
490,75;0,075;1,712363254;0,495719483;0,071674019
491;0,075;1,712988683;0,496128943;0,072266705
491,25;0,075;1,713610063;0,496535855;0,069218496
491,5;0,075;1,714227422;0,496940235;0,069540918
491,75;0,075;1,714840787;0,497342099;0,070746073
492;0,075;1,715450187;0,497741464;0,070469777
492,25;0,075;1,716055648;0,498138344;0,069991976
492,5;0,075;1,716657199;0,498532757;0,069836834
492,75;0,075;1,717254865;0,498924718;0,07248439
493;0,075;1,717848675;0,499314243;0,069192735
493,25;0,075;1,718438654;0,499701346;0,0716433
493,5;0,075;1,71902483;0,500086044;0,07086931
493,75;0,075;1,719607228;0,500468352;0,071881082
494;0,075;1,720185874;0,500848285;0,070355679
494,25;0,075;1,720760794;0,501225858;0,071103267
494,5;0,075;1,721332014;0,501601086;0,071834702
494,75;0,075;1,721899559;0,501973985;0,071139244
495;0,075;1,722463455;0,502344568;0,069737215
495,25;0,075;1,723023725;0,502712851;0,070625865
495,5;0,075;1,723580397;0,503078848;0,071184735
495,75;0,075;1,724133492;0,503442574;0,070649844
496;0,075;1,724683038;0,503804044;0,070290011
496,25;0,075;1,725229057;0,50416327;0,072644272
496,5;0,075;1,725771573;0,504520269;0,069102417
496,75;0,075;1,726310611;0,504875054;0,071239525
497;0,075;1,726846194;0,505227639;0,070104928
497,25;0,075;1,727378347;0,505578038;0,072734342
497,5;0,075;1,727907091;0,505926265;0,07157953
497,75;0,075;1,72843245;0,506272333;0,070579518
498;0,075;1,728954448;0,506616257;0,070509896
498,25;0,075;1,729473107;0,50695805;0,071062729
498,5;0,075;1,72998845;0,507297725;0,070851522
498,75;0,075;1,730500499;0,507635297;0,071349314
499;0,075;1,731009276;0,507970778;0,071228752
499,25;0,075;1,731514804;0,508304181;0,072316852
499,5;0,075;1,732017105;0,50863552;0,07106741
499,75;0,075;1,7325162;0,508964807;0,071912948
500;0,075;1,733012112;0,509292057;0,070941156
500,25;0,075;1,733504861;0,509617281;0,069773463
500,5;0,075;1,733994469;0,509940492;0,071131306
500,75;0,075;1,734480956;0,510261704;0,071887306
501;0,075;1,734964346;0,510580928;0,072601256
501,25;0,075;1,735444656;0,510898178;0,07139021
501,5;0,075;1,73592191;0,511213466;0,072355713
501,75;0,075;1,736396127;0,511526805;0,071708826
502;0,075;1,736867327;0,511838206;0,071780768
502,25;0,075;1,737335531;0,512147681;0,070941694
502,5;0,075;1,737800759;0,512455244;0,071500341
502,75;0,075;1,73826303;0,512760906;0,071153434
503;0,075;1,738722365;0,513064679;0,071322298
503,25;0,075;1,739178784;0,513366576;0,070250134
503,5;0,075;1,739632305;0,513666607;0,070103367
503,75;0,075;1,740082948;0,513964784;0,07179365
504;0,075;1,740530733;0,514261121;0,070914358
504,25;0,075;1,740975677;0,514555627;0,071381436
504,5;0,075;1,741417801;0,514848315;0,072124673
504,75;0,075;1,741857123;0,515139195;0,071564143
505;0,075;1,742293662;0,51542828;0,071385456
505,25;0,075;1,742727436;0,515715581;0,070463055
505,5;0,075;1,743158464;0,516001109;0,070771647
505,75;0,075;1,743586764;0,516284875;0,07219741
506;0,075;1,744012353;0,51656689;0,073204029
506,25;0,075;1,744435251;0,516847165;0,071331139
506,5;0,075;1,744855474;0,517125711;0,07224642
506,75;0,075;1,745273041;0,51740254;0,073190503
507;0,075;1,745687969;0,517677661;0,069648895
507,25;0,075;1,746100276;0,517951086;0,07147059
507,5;0,075;1,746509979;0,518222825;0,072652415
507,75;0,075;1,746917095;0,51849289;0,074601409
508;0,075;1,747321641;0,518761289;0,071589282
508,25;0,075;1,747723634;0,519028035;0,073212234
508,5;0,075;1,748123092;0,519293136;0,072561626
508,75;0,075;1,74852003;0,519556605;0,071876505
509;0,075;1,748914466;0,51981845;0,071887219
509,25;0,075;1,749306415;0,520078682;0,073748259
509,5;0,075;1,749695895;0,520337311;0,072088105
509,75;0,075;1,750082922;0,520594348;0,072410415
510;0,075;1,750467511;0,520849802;0,071389771
510,25;0,075;1,750849679;0,521103683;0,072376057
510,5;0,075;1,751229442;0,521356001;0,071639386
510,75;0,075;1,751606815;0,521606765;0,074228503
511;0,075;1,751981814;0,521855987;0,071352501
511,25;0,075;1,752354455;0,522103674;0,071718977
511,5;0,075;1,752724752;0,522349838;0,074001289
511,75;0,075;1,753092723;0,522594487;0,071185088
512;0,075;1,753458381;0,522837631;0,071057192
512,25;0,075;1,753821742;0,523079279;0,073252427
512,5;0,075;1,754182821;0,523319441;0,072881811
512,75;0,075;1,754541632;0,523558125;0,072152331
513;0,075;1,754898191;0,523795342;0,073296264
513,25;0,075;1,755252513;0,524031101;0,072048551
513,5;0,075;1,755604612;0,52426541;0,072392266
513,75;0,075;1,755954502;0,524498279;0,074161655
514;0,075;1,756302197;0,524729716;0,073862936
514,25;0,075;1,756647713;0,524959731;0,072722706
514,5;0,075;1,756991064;0,525188332;0,072745065
514,75;0,075;1,757332262;0,525415529;0,070574375
515;0,075;1,757671324;0,52564133;0,071793647
515,25;0,075;1,758008261;0,525865744;0,072315765
515,5;0,075;1,758343089;0,526088779;0,072364647
515,75;0,075;1,758675821;0,526310444;0,071698267
516;0,075;1,75900647;0,526530748;0,072671833
516,25;0,075;1,75933505;0,526749699;0,073780503
516,5;0,075;1,759661575;0,526967306;0,072241801
516,75;0,075;1,759986057;0,527183576;0,073263275
517;0,075;1,760308511;0,527398519;0,071458907
517,25;0,075;1,760628948;0,527612143;0,072101914
517,5;0,075;1,760947383;0,527824455;0,073422609
517,75;0,075;1,761263828;0,528035465;0,072636642
518;0,075;1,761578297;0,528245179;0,072674863
518,25;0,075;1,761890801;0,528453607;0,073559916
518,5;0,075;1,762201353;0,528660756;0,072743972
518,75;0,075;1,762509967;0,528866635;0,072138196
519;0,075;1,762816655;0,52907125;0,072555113
519,25;0,075;1,763121428;0,529274611;0,072887433
519,5;0,075;1,7634243;0,529476724;0,07214485
519,75;0,075;1,763725283;0,529677598;0,073690958
520;0,075;1,764024389;0,52987724;0,071781141
520,25;0,075;1,76432163;0,530075658;0,071257292
520,5;0,075;1,764617018;0,53027286;0,073208917
520,75;0,075;1,764910565;0,530468853;0,073048286
521;0,075;1,765202283;0,530663644;0,073181156
521,25;0,075;1,765492184;0,530857242;0,072874191
521,5;0,075;1,765780279;0,531049653;0,073133971
521,75;0,075;1,766066579;0,531240886;0,073712618
522;0,075;1,766351098;0,531430946;0,072247556
522,25;0,075;1,766633845;0,531619842;0,072287498
522,5;0,075;1,766914832;0,531807581;0,071682913
522,75;0,075;1,767194071;0,53199417;0,071987935
523;0,075;1,767471573;0,532179617;0,073755688
523,25;0,075;1,767747349;0,532363927;0,074678246
523,5;0,075;1,76802141;0,532547109;0,073904108
523,75;0,075;1,768293767;0,532729169;0,073196272
524;0,075;1,76856443;0,532910114;0,073914559
524,25;0,075;1,768833412;0,533089952;0,073242663
524,5;0,075;1,769100722;0,533268689;0,073050757
524,75;0,075;1,769366371;0,533446331;0,072748927
525;0,075;1,769630371;0,533622887;0,071779276
525,25;0,075;1,76989273;0,533798361;0,072829417
525,5;0,075;1,770153461;0,533972762;0,071645906
525,75;0,075;1,770412573;0,534146096;0,074415462
526;0,075;1,770670076;0,534318369;0,072758942
526,25;0,075;1,770925982;0,534489589;0,073170276
526,5;0,075;1,7711803;0,53465976;0,072440975
526,75;0,075;1,771433039;0,534828891;0,072668784
527;0,075;1,771684212;0,534996988;0,072028272
527,25;0,075;1,771933826;0,535164056;0,073807033
527,5;0,075;1,772181893;0,535330102;0,072320226
527,75;0,075;1,772428422;0,535495134;0,071901629
528;0,075;1,772673423;0,535659156;0,072663817
528,25;0,075;1,772916905;0,535822175;0,072424083
528,5;0,075;1,773158879;0,535984198;0,071930703
528,75;0,075;1,773399354;0,53614523;0,073040778
529;0,075;1,773638339;0,536305277;0,072284346
529,25;0,075;1,773875844;0,536464347;0,073174689
529,5;0,075;1,774111878;0,536622444;0,072450897
529,75;0,075;1,774346452;0,536779575;0,072214895
530;0,075;1,774579573;0,536935746;0,073464682
530,25;0,075;1,774811251;0,537090963;0,071552841
530,5;0,075;1,775041496;0,537245232;0,073585435
530,75;0,075;1,775270316;0,537398557;0,072743884
531;0,075;1,77549772;0,537550947;0,073485682
531,25;0,075;1,775723718;0,537702405;0,073284926
531,5;0,075;1,775948318;0,537852938;0,072783019
531,75;0,075;1,77617153;0,538002552;0,073179535
532;0,075;1,776393362;0,538151252;0,074006556
532,25;0,075;1,776613822;0,538299044;0,072936143
532,5;0,075;1,77683292;0,538445934;0,073588895
532,75;0,075;1,777050664;0,538591927;0,072474707
533;0,075;1,777267063;0,538737028;0,072685075
533,25;0,075;1,777482125;0,538881244;0,072119859
533,5;0,075;1,777695858;0,539024579;0,072558754
533,75;0,075;1,777908272;0,539167039;0,073594788
534;0,075;1,778119374;0,53930863;0,073900066
534,25;0,075;1,778329172;0,539449356;0,07319343
534,5;0,075;1,778537676;0,539589224;0,074293865
534,75;0,075;1,778744892;0,539728238;0,074726569
535;0,075;1,77895083;0,539866404;0,074693873
535,25;0,075;1,779155497;0,540003727;0,073114806
535,5;0,075;1,779358901;0,540140212;0,070995646
535,75;0,075;1,779561051;0,540275865;0,073831422
536;0,075;1,779761954;0,54041069;0,074621183
536,25;0,075;1,779961617;0,540544692;0,074240198
536,5;0,075;1,78016005;0,540677877;0,074751183
536,75;0,075;1,780357259;0,54081025;0,072354168
537;0,075;1,780553253;0,540941815;0,073559054
537,25;0,075;1,780748038;0,541072579;0,072508683
537,5;0,075;1,780941624;0,541202544;0,073394332
537,75;0,075;1,781134016;0,541331718;0,074554428
538;0,075;1,781325223;0,541460103;0,0732324
538,25;0,075;1,781515252;0,541587706;0,072894326
538,5;0,075;1,78170411;0,541714531;0,07486662
538,75;0,075;1,781891806;0,541840583;0,07404583
539;0,075;1,782078345;0,541965867;0,073069778
539,25;0,075;1,782263736;0,542090386;0,07292928
539,5;0,075;1,782447986;0,542214147;0,072957123
539,75;0,075;1,782631101;0,542337154;0,073388481
540;0,075;1,78281309;0,542459411;0,073218512
540,25;0,075;1,782993958;0,542580923;0,072997423
540,5;0,075;1,783173714;0,542701695;0,075329099
540,75;0,075;1,783352364;0,54282173;0,071966907
541;0,075;1,783529914;0,542941035;0,073544896
541,25;0,075;1,783706373;0,543059612;0,073475926
541,5;0,075;1,783881746;0,543177468;0,073667304
541,75;0,075;1,784056041;0,543294605;0,072882646
542;0,075;1,784229264;0,543411028;0,074550811
542,25;0,075;1,784401422;0,543526743;0,073460796
542,5;0,075;1,784572522;0,543641753;0,074610472
542,75;0,075;1,78474257;0,543756062;0,07541602
543;0,075;1,784911573;0,543869675;0,072346297
543,25;0,075;1,785079537;0,543982597;0,07394952
543,5;0,075;1,78524647;0,544094831;0,073666459
543,75;0,075;1,785412376;0,544206381;0,073967343
544;0,075;1,785577264;0,544317252;0,0724471
544,25;0,075;1,785741139;0,544427448;0,074070208
544,5;0,075;1,785904007;0,544536974;0,074900725
544,75;0,075;1,786065875;0,544645832;0,074317036
545;0,075;1,786226749;0,544754028;0,072960348
545,25;0,075;1,786386636;0,544861566;0,075803686
545,5;0,075;1,786545541;0,544968448;0,073041094
545,75;0,075;1,78670347;0,545074681;0,074206492
546;0,075;1,78686043;0,545180267;0,071661594
546,25;0,075;1,787016427;0,54528521;0,07293119
546,5;0,075;1,787171467;0,545389514;0,074638306
546,75;0,075;1,787325555;0,545493184;0,072911712
547;0,075;1,787478699;0,545596223;0,073568159
547,25;0,075;1,787630902;0,545698636;0,074531896
547,5;0,075;1,787782172;0,545800425;0,07343551
547,75;0,075;1,787932514;0,545901595;0,073901024
548;0,075;1,788081935;0,546002149;0,074679796
548,25;0,075;1,788230439;0,546102092;0,074782828
548,5;0,075;1,788378032;0,546201427;0,07318401
548,75;0,075;1,788524721;0,546300157;0,073764724
549;0,075;1,78867051;0,546398287;0,072231162
549,25;0,075;1,788815406;0,54649582;0,075269036
549,5;0,075;1,788959414;0,54659276;0,074587407
549,75;0,075;1,789102539;0,546689111;0,074023815
550;0,075;1,789244787;0,546784876;0,07448742
550,25;0,075;1,789386164;0,546880058;0,074345074
550,5;0,075;1,789526674;0,546974662;0,072850277
550,75;0,075;1,789666324;0,54706869;0,074080485
551;0,075;1,789805119;0,547162147;0,074944494
551,25;0,075;1,789943063;0,547255035;0,073814811
551,5;0,075;1,790080162;0,547347359;0,072329586
551,75;0,075;1,790216422;0,547439121;0,07372025
552;0,075;1,790351848;0,547530326;0,073849419
552,25;0,075;1,790486444;0,547620977;0,073161258
552,5;0,075;1,790620217;0,547711076;0,075630748
552,75;0,075;1,79075317;0,547800628;0,074615566
553;0,075;1,79088531;0,547889635;0,072213539
553,25;0,075;1,791016641;0,547978102;0,074195613
553,5;0,075;1,791147169;0,548066031;0,072121543
553,75;0,075;1,791276897;0,548153425;0,075361372
554;0,075;1,791405832;0,548240289;0,074090199
