t[sec];q1[m3/sec];h1[m];h2[m];q2_measurement[m3/sec]
281,25;0,02;0,088721241;0,056028903;0,01818416
281,5;0,02;0,088841427;0,056137938;0,018376832
281,75;0,02;0,088959523;0,056245087;0,017780915
282;0,02;0,089075566;0,056350384;0,019689596
282,25;0,02;0,089189595;0,056453864;0,016629274
282,5;0,02;0,089301645;0,05655556;0,01822048
282,75;0,02;0,089411754;0,056655502;0,018546472
283;0,02;0,089519957;0,056753724;0,019878018
283,25;0,02;0,089626288;0,056850257;0,020337917
283,5;0,02;0,089730782;0,05694513;0,018826001
283,75;0,02;0,089833473;0,057038373;0,018138006
284;0,02;0,089934391;0,057130016;0,018978214
284,25;0,02;0,090033571;0,057220088;0,019738269
284,5;0,02;0,090131043;0,057308616;0,017441369
284,75;0,02;0,090226838;0,057395629;0,019416294
285;0,02;0,090320986;0,057481152;0,019592915
285,25;0,02;0,090413517;0,057565214;0,018777759
285,5;0,02;0,09050446;0,057647839;0,021029961
285,75;0,02;0,090593844;0,057729053;0,020783095
286;0,02;0,090681696;0,057808882;0,017418287
286,25;0,02;0,090768043;0,057887349;0,018454821
286,5;0,02;0,090852913;0,057964479;0,019239445
286,75;0,02;0,090936332;0,058040296;0,019051069
287;0,02;0,091018325;0,058114823;0,018818189
287,25;0,02;0,091098918;0,058188082;0,018572486
287,5;0,02;0,091178137;0,058260096;0,018313276
287,75;0,02;0,091256004;0,058330886;0,018593869
288;0,02;0,091332544;0,058400475;0,018947316
288,25;0,02;0,091407781;0,058468883;0,018045557
288,5;0,02;0,091481738;0,058536131;0,020016297
288,75;0,02;0,091554437;0,058602239;0,017814101
289;0,02;0,0916259;0,058667228;0,020381768
289,25;0,02;0,091696149;0,058731116;0,019206891
289,5;0,02;0,091765205;0,058793923;0,01748381
289,75;0,02;0,09183309;0,058855667;0,018195689
290;0,02;0,091899823;0,058916369;0,018920096
290,25;0,02;0,091965425;0,058976044;0,020132142
290,5;0,02;0,092029916;0,059034712;0,019723445
290,75;0,02;0,092093315;0,059092389;0,020531892
291;0,02;0,092155642;0,059149094;0,020373933
291,25;0,02;0,092216914;0,059204842;0,020131563
291,5;0,02;0,09227715;0,05925965;0,018073681
291,75;0,02;0,092336369;0,059313535;0,02254441
292;0,02;0,092394588;0,059366513;0,021035569
292,25;0,02;0,092451824;0,059418598;0,019898803
292,5;0,02;0,092508094;0,059469808;0,020008618
292,75;0,02;0,092563415;0,059520156;0,019477867
293;0,02;0,092617804;0,059569657;0,02005359
293,25;0,02;0,092671277;0,059618327;0,019686179
293,5;0,02;0,092723849;0,059666179;0,020231521
293,75;0,02;0,092775535;0,059713227;0,021364123
294;0,02;0,092826353;0,059759486;0,0189367
294,25;0,02;0,092876315;0,059804969;0,018542829
294,5;0,02;0,092925438;0,059849688;0,020779926
294,75;0,02;0,092973735;0,059893658;0,020064016
295;0,02;0,09302122;0,059936891;0,018571333
295,25;0,02;0,093067908;0,059979399;0,017661871
295,5;0,02;0,093113813;0,060021195;0,018831393
295,75;0,02;0,093158947;0,060062292;0,018872672
296;0,02;0,093203324;0,0601027;0,019175903
296,25;0,02;0,093246957;0,060142432;0,02033641
296,5;0,02;0,093289859;0,0601815;0,020602765
296,75;0,02;0,093332042;0,060219915;0,017149693
297;0,02;0,093373518;0,060257687;0,020511501
297,25;0,02;0,093414299;0,060294828;0,018911732
297,5;0,02;0,093454398;0,060331348;0,020619391
297,75;0,02;0,093493826;0,060367258;0,0190603
298;0,02;0,093532595;0,060402569;0,020789704
298,25;0,02;0,093570715;0,06043729;0,017417062
298,5;0,02;0,093608198;0,060471432;0,019461714
298,75;0,02;0,093645054;0,060505004;0,018562079
299;0,02;0,093681295;0,060538016;0,021291942
299,25;0,02;0,09371693;0,060570478;0,019537393
299,5;0,02;0,09375197;0,060602399;0,019893942
299,75;0,02;0,093786426;0,060633787;0,02095805
300;0,02;0,093820306;0,060664653;0,018344874
300,25;0,02;0,093853621;0,060695004;0,020083942
300,5;0,02;0,09388638;0,06072485;0,021017797
300,75;0,02;0,093918594;0,060754199;0,020000895
301;0,02;0,09395027;0,060783059;0,018585666
301,25;0,02;0,093981418;0,06081144;0,02063063
301,5;0,02;0,094012047;0,060839347;0,020441072
301,75;0,02;0,094042166;0,060866791;0,018635851
302;0,02;0,094071783;0,060893778;0,02022127
302,25;0,02;0,094100907;0,060920317;0,017618971
302,5;0,02;0,094129546;0,060946414;0,018975249
302,75;0,02;0,094157709;0,060972077;0,019503518
303;0,02;0,094185403;0,060997314;0,019281262
303,25;0,02;0,094212636;0,061022132;0,019174499
303,5;0,02;0,094239417;0,061046538;0,020911982
303,75;0,02;0,094265752;0,061070538;0,019690368
304;0,02;0,094291649;0,061094139;0,021104956
304,25;0,02;0,094317116;0,061117349;0,019609975
304,5;0,02;0,09434216;0,061140174;0,021271248
304,75;0,02;0,094366788;0,06116262;0,020222982
305;0,02;0,094391006;0,061184693;0,018732041
305,25;0,02;0,094414822;0,0612064;0,019935277
305,5;0,02;0,094438243;0,061227747;0,021059769
305,75;0,02;0,094461275;0,06124874;0,020779581
306;0,02;0,094483925;0,061269385;0,01903282
306,25;0,02;0,094506199;0,061289688;0,018220362
306,5;0,02;0,094528103;0,061309654;0,019363122
306,75;0,02;0,094549644;0,06132929;0,020114125
307;0,02;0,094570827;0,061348599;0,019833169
307,25;0,02;0,09459166;0,061367589;0,019295427
307,5;0,02;0,094612147;0,061386265;0,020077425
307,75;0,02;0,094632294;0,061404631;0,019157616
308;0,02;0,094652107;0,061422693;0,020502642
308,25;0,02;0,094671592;0,061440456;0,017003885
308,5;0,02;0,094690754;0,061457924;0,020407724
308,75;0,02;0,094709598;0,061475104;0,018093915
309;0,02;0,094728131;0,061491999;0,020392236
309,25;0,02;0,094746356;0,061508615;0,022704803
309,5;0,02;0,09476428;0,061524956;0,020768636
309,75;0,02;0,094781906;0,061541026;0,01879525
310;0,02;0,094799241;0,06155683;0,020795446
310,25;0,02;0,094816289;0,061572373;0,020746077
310,5;0,02;0,094833055;0,061587659;0,019990426
310,75;0,02;0,094849543;0,061602693;0,021212431
311;0,02;0,094865759;0,061617477;0,020464721
311,25;0,02;0,094881706;0,061632017;0,017779469
311,5;0,02;0,094897389;0,061646317;0,02083505
311,75;0,02;0,094912813;0,061660381;0,020681829
312;0,02;0,094927982;0,061674212;0,019478666
312,25;0,02;0,0949429;0,061687814;0,020212713
312,5;0,02;0,094957572;0,061701192;0,018933328
312,75;0,02;0,094972;0,061714348;0,021441678
313;0,02;0,094986191;0,061727288;0,020274592
313,25;0,02;0,095000146;0,061740013;0,019318145
313,5;0,02;0,095013871;0,061752529;0,019240506
313,75;0,02;0,09502737;0,061764837;0,019807602
314;0,02;0,095040645;0,061776943;0,01735075
314,25;0,02;0,095053701;0,061788848;0,021107463
314,5;0,02;0,095066541;0,061800557;0,019878545
314,75;0,02;0,095079169;0,061812073;0,019965653
315;0,02;0,095091588;0,061823398;0,021095398
315,25;0,02;0,095103803;0,061834537;0,020310361
315,5;0,02;0,095115815;0,061845492;0,021008836
315,75;0,02;0,09512763;0,061856266;0,019953753
316;0,02;0,095139249;0,061866862;0,020704158
316,25;0,02;0,095150676;0,061877283;0,018652638
316,5;0,02;0,095161915;0,061887532;0,019001186
316,75;0,02;0,095172968;0,061897613;0,020171001
317;0,02;0,095183839;0,061907527;0,018785914
317,25;0,02;0,095194531;0,061917277;0,021902888
317,5;0,02;0,095205046;0,061926867;0,020124245
317,75;0,02;0,095215387;0,061936298;0,021045285
318;0,02;0,095225558;0,061945574;0,021886252
318,25;0,02;0,095235561;0,061954697;0,019677674
318,5;0,02;0,095245399;0,06196367;0,018535416
318,75;0,02;0,095255075;0,061972494;0,018652649
319;0,02;0,095264591;0,061981173;0,020268926
319,25;0,02;0,09527395;0,061989709;0,021138143
319,5;0,02;0,095283155;0,061998104;0,018717147
319,75;0,02;0,095292208;0,062006361;0,019402865
320;0,02;0,095301112;0,062014482;0,020363018
320,25;0,02;0,095309869;0,062022469;0,020109297
320,5;0,02;0,095318481;0,062030324;0,019080433
320,75;0,02;0,095326952;0,06203805;0,020542138
321;0,02;0,095335283;0,062045649;0,019187391
321,25;0,02;0,095343476;0,062053122;0,020214499
321,5;0,02;0,095351535;0,062060472;0,019181641
321,75;0,02;0,095359461;0,062067701;0,01893696
322;0,02;0,095367256;0,062074811;0,019184463
322,25;0,02;0,095374923;0,062081804;0,020407937
322,5;0,02;0,095382463;0,062088682;0,020186852
322,75;0,02;0,095389879;0,062095446;0,018607326
323;0,02;0,095397173;0,062102099;0,020951546
323,25;0,02;0,095404347;0,062108643;0,019755617
323,5;0,02;0,095411402;0,062115078;0,019502542
323,75;0,02;0,095418341;0,062121408;0,01983191
324;0,02;0,095425166;0,062127633;0,018507296
324,25;0,02;0,095431879;0,062133756;0,018893454
324,5;0,02;0,095438481;0,062139778;0,019874914
324,75;0,02;0,095444974;0,062145701;0,019458525
325;0,02;0,095451361;0,062151527;0,02022504
325,25;0,02;0,095457642;0,062157256;0,021105884
325,5;0,02;0,095463819;0,062162891;0,02147373
325,75;0,02;0,095469895;0,062168434;0,021065484
326;0,02;0,095475871;0,062173885;0,020433158
326,25;0,02;0,095481749;0,062179246;0,018622768
326,5;0,02;0,09548753;0,062184519;0,020406386
326,75;0,02;0,095493215;0,062189706;0,018928251
327;0,02;0,095498807;0,062194807;0,020024404
327,25;0,02;0,095504307;0,062199824;0,01886721
327,5;0,02;0,095509717;0,062204758;0,020532968
327,75;0,02;0,095515037;0,062209612;0,019446566
328;0,02;0,09552027;0,062214385;0,021398764
328,25;0,02;0,095525416;0,06221908;0,020033709
328,5;0,02;0,095530478;0,062223697;0,019608404
328,75;0,02;0,095535457;0,062228239;0,021341712
329;0,02;0,095540353;0,062232706;0,019640005
329,25;0,02;0,09554517;0,062237099;0,020999228
329,5;0,02;0,095549906;0,06224142;0,019174131
329,75;0,02;0,095554565;0,06224567;0,019781389
330;0,02;0,095559148;0,062249851;0,020150872
330,25;0,02;0,095563654;0,062253962;0,020289809
330,5;0,02;0,095568087;0,062258006;0,020444394
330,75;0,02;0,095572447;0,062261983;0,02107614
331;0,02;0,095576735;0,062265894;0,019260265
331,25;0,02;0,095580952;0,062269742;0,021227435
331,5;0,02;0,0955851;0,062273526;0,021316357
331,75;0,02;0,09558918;0,062277248;0,020174986
332;0,02;0,095593193;0,062280908;0,020634262
332,25;0,02;0,095597139;0,062284509;0,019483581
332,5;0,02;0,095601021;0,06228805;0,021126249
332,75;0,02;0,095604839;0,062291533;0,018678918
333;0,02;0,095608594;0,062294959;0,020372093
333,25;0,02;0,095612288;0,062298328;0,019953179
333,5;0,02;0,09561592;0,062301642;0,021620768
333,75;0,02;0,095619493;0,062304901;0,018501445
334;0,02;0,095623007;0,062308107;0,020246886
334,25;0,02;0,095626463;0,06231126;0,019466425
334,5;0,02;0,095629863;0,062314362;0,020916656
334,75;0,02;0,095633206;0,062317412;0,020815292
335;0,02;0,095636495;0,062320412;0,021259103
335,25;0,02;0,095639729;0,062323363;0,019443621
335,5;0,02;0,095642911;0,062326265;0,020344841
335,75;0,02;0,09564604;0,06232912;0,019182162
336;0,02;0,095649117;0,062331927;0,019312388
336,25;0,02;0,095652144;0,062334689;0,019991101
336,5;0,02;0,095655121;0,062337405;0,023041959
336,75;0,02;0,095658049;0,062340076;0,018517451
337;0,02;0,095660929;0,062342704;0,021009727
337,25;0,02;0,095663762;0,062345288;0,019653816
337,5;0,02;0,095666548;0,06234783;0,021658063
337,75;0,02;0,095669289;0,06235033;0,019908297
338;0,02;0,095671984;0,062352789;0,018981154
338,25;0,02;0,095674635;0,062355207;0,020411602
338,5;0,02;0,095677242;0,062357586;0,019895198
338,75;0,02;0,095679807;0,062359926;0,019817299
339;0,02;0,095682329;0,062362227;0,018782918
339,25;0,02;0,09568481;0,06236449;0,019368823
339,5;0,02;0,09568725;0,062366717;0,019963306
339,75;0,02;0,09568965;0,062368906;0,020202076
340;0,02;0,095692011;0,06237106;0,020220313
340,25;0,02;0,095694332;0,062373178;0,017824632
340,5;0,02;0,095696616;0,062375261;0,020217399
340,75;0,02;0,095698862;0,062377311;0,0217032
341;0,02;0,095701071;0,062379326;0,019191601
341,25;0,02;0,095703244;0,062381308;0,020479828
341,5;0,02;0,095705381;0,062383258;0,019521536
341,75;0,02;0,095707483;0,062385176;0,021102315
342;0,02;0,09570955;0,062387062;0,018793789
342,25;0,02;0,095711584;0,062388917;0,019947663
342,5;0,02;0,095713584;0,062390742;0,020265638
342,75;0,02;0,095715551;0,062392537;0,021562142
343;0,02;0,095717486;0,062394302;0,018043256
343,25;0,02;0,095719389;0,062396038;0,021579187
343,5;0,02;0,095721261;0,062397746;0,021102803
343,75;0,02;0,095723102;0,062399425;0,01912617
344;0,02;0,095724912;0,062401077;0,01926086
344,25;0,02;0,095726693;0,062402702;0,020239203
344,5;0,02;0,095728445;0,062404301;0,019743343
344,75;0,02;0,095730168;0,062405872;0,020403278
345;0,02;0,095731862;0,062407419;0,020871767
345,25;0,02;0,095733529;0,062408939;0,019791809
345,5;0,02;0,095735169;0,062410435;0,019625174
345,75;0,02;0,095736781;0,062411906;0,020616351
346;0,02;0,095738367;0,062413353;0,021827181
346,25;0,02;0,095739927;0,062414776;0,020337398
346,5;0,02;0,095741461;0,062416176;0,020263993
346,75;0,02;0,09574297;0,062417553;0,018635067
347;0,02;0,095744454;0,062418907;0,018851259
347,25;0,02;0,095745914;0,062420239;0,020154843
347,5;0,02;0,09574735;0,062421549;0,020952393
347,75;0,02;0,095748762;0,062422838;0,020795984
348;0,02;0,095750152;0,062424105;0,020800398
348,25;0,02;0,095751518;0,062425351;0,021598298
348,5;0,02;0,095752862;0,062426577;0,020436029
348,75;0,02;0,095754183;0,062427783;0,020047809
349;0,02;0,095755483;0,062428969;0,020711258
349,25;0,02;0,095756762;0,062430136;0,020196084
349,5;0,02;0,09575802;0,062431284;0,019367771
349,75;0,02;0,095759257;0,062432412;0,022612308
350;0,02;0,095760473;0,062433522;0,021508021
350,25;0,019;0,09576167;0,062434614;0,018321676
350,5;0,018;0,095450347;0,062435688;0,019840094
350,75;0,017;0,094885098;0,062407447;0,01845161
351;0,016;0,094108039;0,062328835;0,018858256
351,25;0,015;0,093149438;0,06218545;0,01952083
351,5;0,014;0,09203119;0,061967606;0,020831876
351,75;0,013;0,090769268;0,061668941;0,02066032
352;0,012;0,089375457;0,061285435;0,021068734
352,25;0,011;0,087858578;0,06081472;0,018076536
352,5;0,01;0,086225355;0,060255595;0,021152013
352,75;0,009;0,084481025;0,05960768;0,019677859
353;0,008;0,082629773;0,058871179;0,019563315
353,25;0,007;0,080675036;0,058046712;0,018832543
353,5;0,006;0,078619725;0,057135194;0,020149362
353,75;0,005;0,076466376;0,056137758;0,019726246
354;0,004;0,07421726;0,055055695;0,018320488
354,25;0,003;0,071874467;0,053890416;0,017948332
354,5;0,002;0,069439957;0,052643427;0,018981574
354,75;0,001;0,066915608;0,051316313;0,020001911
355;0;0,06430324;0,049910727;0,018186226
355,25;0;0,061604644;0,048428387;0,017765946
355,5;0;0,059134096;0,046871073;0,017486765
355,75;0;0,056834779;0,045269925;0,01739255
356;0;0,054666369;0,043647914;0,017353771
356,25;0;0,052600409;0,042021303;0,01731131
356,5;0;0,050616826;0,040401584;0,015062568
356,75;0;0,048701468;0,038796875;0,015423556
357;0;0,046844357;0,037212913;0,01494747
357,25;0;0,045038461;0,035653745;0,015623282
357,5;0;0,043278827;0,034122231;0,013508213
357,75;0;0,041561965;0,032620387;0,015380094
358;0;0,039885419;0,031149635;0,014545683
358,25;0;0,03824746;0,029710975;0,014331703
358,5;0;0,036646869;0,028305113;0,014036092
358,75;0;0,03508279;0,026932544;0,013124592
359;0;0,033554619;0,025593614;0,01196192
359,25;0;0,03206193;0,024288566;0,014411996
359,5;0;0,030604424;0,023017568;0,012994612
359,75;0;0,029181889;0,021780737;0,010360124
360;0;0,027794173;0,020578153;0,010618732
360,25;0;0,026441169;0,019409867;0,011801051
360,5;0;0,0251228;0,018275916;0,011124476
360,75;0;0,023839009;0,01717632;0,011426898
361;0;0,022589755;0,016111092;0,011185072
361,25;0;0,021375006;0,015080236;0,009532093
361,5;0;0,020194736;0,014083752;0,010282961
361,75;0;0,019048927;0,013121636;0,00893759
362;0;0,01793756;0,012193883;0,008345892
362,25;0;0,01686062;0,011300481;0,009639812
362,5;0;0,015818094;0,01044142;0,007027097
362,75;0;0,014809968;0,009616687;0,008658666
363;0;0,013836228;0,008826266;0,009025029
363,25;0;0,01289686;0,008070141;0,006708026
363,5;0;0,01199185;0,007348293;0,007089058
363,75;0;0,011121183;0,006660702;0,007283143
364;0;0,010284843;0,006007345;0,006983866
364,25;0;0,009482812;0,005388196;0,006473721
364,5;0;0,008715072;0,004803228;0,005784351
364,75;0;0,007981601;0,004252409;0,003782041
365;0;0,007282378;0,003735705;0,005361582
365,25;0;0,006617376;0,003253074;0,004262042
365,5;0;0,00598657;0,002804472;0,004347597
365,75;0;0,005389926;0,002389847;0,003838761
366;0;0,004827412;0,002009139;0,005142312
366,25;0;0,004298985;0,001662276;0,004523059
366,5;0;0,003804602;0,001349175;0,004334651
366,75;0;0,00334421;0,001069733;0,005100321
367;0;0,002917745;0,000823827;0,002377881
367,25;0;0,002525136;0,000611297;0,002893652
367,5;0;0,002166291;0,000431939;0,002417427
367,75;0;0,0018411;0,00028548;0,001786757
368;0;0,001549421;0,00017153;0,001661001
368,25;0;0,001291067;8,95052E-05;0,000154009
368,5;0;0,001065774;3,84399E-05;0,000773746
368,75;0;0,000873149;1,64935E-05;0,000430086
369;0;0,000712526;1,9305E-05;7,15132E-05
369,25;0;0,000582547;3,35293E-05;-0,000877318
369,5;0;0,000479606;3,00778E-05;0,000385077
369,75;0;0,00039532;-1,59438E-07;0,000149305
370;0;0,000321167;-3,16374E-05;-0,000345963
370,25;0;0,000255016;1,43805E-06;0,000326486
370,5;0;0,00020747;2,5211E-05;-0,001379917
370,75;0;0,000173297;2,7308E-05;-0,000946505
371;0;0,000145924;-2,17688E-05;-9,37346E-06
371,25;0;0,000114482;-7,13689E-05;4,47766E-05
371,5;0;7,96346E-05;-5,39454E-05;0,000598454
371,75;0;5,45883E-05;-4,14223E-05;0,001758254
372;0;3,65863E-05;-3,24213E-05;-0,000451111
372,25;0;2,36474E-05;-2,59518E-05;-0,000705842
372,5;0;1,43475E-05;-2,13019E-05;0,001733338
372,75;0;7,66327E-06;-1,79598E-05;0,000783571
373;0;2,85895E-06;-1,55576E-05;-0,000259645
373,25;0;-5,94158E-07;-1,38311E-05;-0,00227926
373,5;0;-3,07608E-06;-1,25901E-05;0,001112684
373,75;0;-4,85996E-06;-1,16982E-05;-8,36908E-06
374;0;-6,14212E-06;-1,10571E-05;0,00021208
374,25;0;-7,06368E-06;-1,05963E-05;-0,001187586
374,5;0;-7,72604E-06;-1,02651E-05;0,000588043
374,75;0;-8,20212E-06;-1,00271E-05;-0,001354953
375;0;-8,5443E-06;-9,85599E-06;0,000998392
375,25;0,0005;-8,79024E-06;-9,73302E-06;0,000886739
375,5;0,001;0,000147283;-9,64463E-06;0,002517994
375,75;0,0015;0,000430359;5,06733E-06;-6,10631E-05
376;0,002;0,000819367;4,49384E-05;0,000490486
376,25;0,0025;0,001299162;8,94027E-05;0,000968771
376,5;0,003;0,001853582;0,000119022;0,002044527
376,75;0,0035;0,002465852;0,000163446;-0,000188057
377;0,004;0,003127901;0,000242925;0,001191616
377,25;0,0045;0,003836968;0,000353584;0,000866998
377,5;0,005;0,004590083;0,000485325;0,003942645
377,75;0,0055;0,005382941;0,000635099;0,000376694
378;0,006;0,006211471;0,000804833;0,000380752
378,25;0,0065;0,007072726;0,00099669;0,001587037
378,5;0,007;0,007964719;0,001211699;0,004159428
378,75;0,0075;0,008886028;0,001450165;0,002542339
379;0,008;0,009835554;0,001712159;0,003015318
379,25;0,0085;0,010812417;0,001997714;0,003321041
379,5;0,009;0,01181591;0,002306864;0,00370322
379,75;0,0095;0,012845464;0,00263964;0,004295093
380;0,01;0,013900622;0,002996063;0,00506281
380,25;0,0105;0,014981017;0,003376148;0,004501704
380,5;0,011;0,016086354;0,0037799;0,004294239
380,75;0,0115;0,017216394;0,004207323;0,008881842
381;0,012;0,018370943;0,004658412;0,005294367
381,25;0,0125;0,019549844;0,005133163;0,005848058
381,5;0,013;0,020752966;0,00563157;0,0053201
381,75;0,0135;0,021980204;0,006153625;0,00426031
382;0,014;0,023231471;0,006699319;0,005693993
382,25;0,0145;0,024506692;0,007268645;0,007199187
382,5;0,015;0,025805808;0,007861595;0,007674994
382,75;0,0155;0,027128768;0,008478161;0,007478735
383;0,016;0,02847553;0,009118335;0,00748928
383,25;0,0165;0,029846056;0,00978211;0,007584083
383,5;0,017;0,031240316;0,01046948;0,007092262
383,75;0,0175;0,032658284;0,011180439;0,00736551
384;0,018;0,034099938;0,011914981;0,007623168
384,25;0,0185;0,035565259;0,012673101;0,008764627
384,5;0,019;0,037054229;0,013454794;0,009572503
384,75;0,0195;0,038566835;0,014260055;0,009900687
385;0,02;0,040103064;0,015088881;0,008159714
385,25;0,0205;0,041662904;0,015941267;0,011415688
385,5;0,021;0,043246347;0,01681721;0,010192205
385,75;0,0215;0,044853384;0,017716708;0,012220135
386;0,022;0,046484007;0,018639756;0,012039729
386,25;0,0225;0,04813821;0,019586353;0,009530208
386,5;0,023;0,049815987;0,020556496;0,011416607
386,75;0,0235;0,051517333;0,021550183;0,013052944
387;0,024;0,053242242;0,022567411;0,010810361
387,25;0,0245;0,054990711;0,023608179;0,012178962
387,5;0,025;0,056762736;0,024672485;0,013469895
387,75;0,0255;0,058558314;0,025760327;0,011542936
388;0,026;0,060377442;0,026871703;0,013673038
388,25;0,0265;0,062220116;0,028006613;0,010770251
388,5;0,027;0,064086334;0,029165055;0,011392717
388,75;0,0275;0,065976094;0,030347028;0,013497969
389;0,028;0,067889394;0,031552531;0,014790168
389,25;0,0285;0,069826232;0,032781562;0,014680043
389,5;0,029;0,071786607;0,034034121;0,013540485
389,75;0,0295;0,073770515;0,035310206;0,01474562
390;0,03;0,075777957;0,036609818;0,01516569
390,25;0,0305;0,077808931;0,037932955;0,016059304
390,5;0,031;0,079863436;0,039279616;0,015668653
390,75;0,0315;0,081941469;0,040649801;0,016320657
391;0,032;0,084043032;0,042043509;0,016166368
391,25;0,0325;0,086168121;0,04346074;0,015332342
391,5;0,033;0,088316737;0,044901493;0,016753236
391,75;0,0335;0,090488879;0,046365767;0,017360041
392;0,034;0,092684545;0,047853562;0,017059246
392,25;0,0345;0,094903736;0,049364878;0,017165718
392,5;0,035;0,09714645;0,050899714;0,015967906
392,75;0,0355;0,099412687;0,052458069;0,018503273
393;0,036;0,101702446;0,054039944;0,01829922
393,25;0,0365;0,104015727;0,055645338;0,018863591
393,5;0,037;0,106352529;0,05727425;0,018923428
393,75;0,0375;0,108712852;0,058926681;0,02039859
394;0,038;0,111096695;0,060602629;0,01836122
394,25;0,0385;0,113504057;0,062302096;0,018216564
394,5;0,039;0,11593494;0,064025079;0,019885548
394,75;0,0395;0,118389341;0,06577158;0,01974126
395;0,04;0,120867261;0,067541598;0,020936444
395,25;0,0405;0,123368699;0,069335133;0,022028682
395,5;0,041;0,125893655;0,071152184;0,020817601
395,75;0,0415;0,128442129;0,072992751;0,021837351
396;0,042;0,131014121;0,074856835;0,020690483
396,25;0,0425;0,13360963;0,076744434;0,021951061
396,5;0,043;0,136228656;0,078655549;0,021039072
396,75;0,0435;0,138871198;0,080590179;0,022895856
397;0,044;0,141537257;0,082548325;0,023563403
397,25;0,0445;0,144226832;0,084529986;0,022831295
397,5;0,045;0,146939924;0,086535163;0,023250209
397,75;0,0455;0,149676531;0,088563854;0,022146432
398;0,046;0,152436654;0,09061606;0,023817468
398,25;0,0465;0,155220293;0,092691781;0,024388922
398,5;0,047;0,158027447;0,094791016;0,025457349
398,75;0,0475;0,160858116;0,096913766;0,024908304
399;0,048;0,1637123;0,09906003;0,023816882
399,25;0,0485;0,16659;0,101229808;0,023885681
399,5;0,049;0,169491214;0,103423101;0,024402079
399,75;0,0495;0,172415942;0,105639907;0,025278773
400;0,05;0,175364186;0,107880228;0,026303128
400,25;0,0505;0,178335944;0,110144062;0,027650273
400,5;0,051;0,181331216;0,11243141;0,025853515
400,75;0,0515;0,184350002;0,114742272;0,02607141
401;0,052;0,187392303;0,117076648;0,027152981
401,25;0,0525;0,190458118;0,119434537;0,025986112
401,5;0,053;0,193547446;0,121815939;0,029318221
401,75;0,0535;0,196660289;0,124220855;0,026732322
402;0,054;0,199796645;0,126649285;0,027775922
402,25;0,0545;0,202956515;0,129101227;0,028478749
402,5;0,055;0,206139899;0,131576683;0,03000283
402,75;0,0555;0,209346796;0,134075652;0,029382036
403;0,056;0,212577206;0,136598134;0,027982865
403,25;0,0565;0,21583113;0,13914413;0,028750064
403,5;0,057;0,219108568;0,141713638;0,029326164
403,75;0,0575;0,222409518;0,144306659;0,027819511
404;0,058;0,225733982;0,146923193;0,031609657
404,25;0,0585;0,229081959;0,14956324;0,02912668
404,5;0,059;0,232453449;0,1522268;0,030175526
404,75;0,0595;0,235848453;0,154913872;0,031779899
405;0,06;0,239266969;0,157624458;0,032518838
405,25;0,0605;0,242708998;0,160358556;0,030766885
405,5;0,061;0,24617454;0,163116166;0,032983119
405,75;0,0615;0,249663595;0,165897289;0,033817884
406;0,062;0,253176163;0,168701925;0,031798687
406,25;0,0625;0,256712243;0,171530074;0,031492818
406,5;0,063;0,260271836;0,174381735;0,033673012
406,75;0,0635;0,263854942;0,177256908;0,032534606
407;0,064;0,267461561;0,180155594;0,031899229
407,25;0,0645;0,271091692;0,183077792;0,032967452
407,5;0,065;0,274745336;0,186023503;0,03228485
407,75;0,0655;0,278422492;0,188992726;0,034064562
408;0,066;0,282123161;0,191985461;0,035248714
408,25;0,0665;0,285847342;0,195001709;0,034097281
408,5;0,067;0,289595036;0,198041469;0,036388667
408,75;0,0675;0,293366242;0,201104741;0,034269338
409;0,068;0,297160961;0,204191525;0,036181185
409,25;0,0685;0,300979191;0,207301822;0,037217781
409,5;0,069;0,304820935;0,210435631;0,035571614
409,75;0,0695;0,30868619;0,213592952;0,034797114
410;0,07;0,312574958;0,216773785;0,03770787
410,25;0,0705;0,316487238;0,21997813;0,038246471
410,5;0,071;0,32042303;0,223205988;0,037537153
410,75;0,0715;0,324382335;0,226457357;0,037642179
411;0,072;0,328365152;0,229732239;0,038346995
411,25;0,0725;0,33237148;0,233030632;0,039702137
411,5;0,073;0,336401321;0,236352538;0,036800473
411,75;0,0735;0,340454674;0,239697956;0,037433149
412;0,074;0,34453154;0,243066885;0,038437327
412,25;0,0745;0,348631917;0,246459327;0,039131067
412,5;0,075;0,352755806;0,24987528;0,039710487
412,75;0,075;0,356903208;0,253314746;0,041931858
413;0,075;0,360917871;0,256777723;0,0411806
413,25;0,075;0,364829093;0,260249564;0,040815461
413,5;0,075;0,368657932;0,26371974;0,040690577
413,75;0,075;0,372419521;0,267180863;0,041833503
414;0,075;0,376124772;0,270627781;0,04000417
414,25;0,075;0,379781587;0,274056931;0,043354153
414,5;0,075;0,383395714;0,277465881;0,041827281
414,75;0,075;0,38697137;0,280852997;0,042064888
415;0,075;0,390511675;0,284217215;0,04194854
415,25;0,075;0,394018964;0,287557875;0,042047869
415,5;0,075;0,39749501;0,290874599;0,043888192
415,75;0,075;0,400941183;0,29416721;0,042791545
416;0,075;0,404358563;0,297435671;0,044131779
416,25;0,075;0,40774802;0,300680044;0,042554881
416,5;0,075;0,411110275;0,303900459;0,044293242
416,75;0,075;0,414445934;0,307097091;0,044017784
417;0,075;0,417755526;0,31027015;0,044678818
417,25;0,075;0,421039518;0,313419861;0,046245122
